WARNING 2020-06-10 09:49:16,001 log 228 Not Found: /
WARNING 2020-06-10 09:49:16,001 basehttp 154 "GET / HTTP/1.1" 404 2161
INFO 2020-06-10 09:49:34,586 basehttp 154 "GET /register/ HTTP/1.1" 200 5196
WARNING 2020-06-10 09:49:34,608 log 228 Not Found: /register/image_code_url
WARNING 2020-06-10 09:49:34,609 basehttp 154 "GET /register/image_code_url HTTP/1.1" 404 2248
WARNING 2020-06-10 09:49:34,717 log 228 Not Found: /register/image_code_url
WARNING 2020-06-10 09:49:34,719 basehttp 154 "GET /register/image_code_url HTTP/1.1" 404 2248
INFO 2020-06-10 09:49:39,649 basehttp 154 "GET /register/ HTTP/1.1" 200 5196
WARNING 2020-06-10 09:49:39,703 log 228 Not Found: /register/image_code_url
WARNING 2020-06-10 09:49:39,704 basehttp 154 "GET /register/image_code_url HTTP/1.1" 404 2248
WARNING 2020-06-10 09:49:39,743 log 228 Not Found: /register/image_code_url
WARNING 2020-06-10 09:49:39,744 basehttp 154 "GET /register/image_code_url HTTP/1.1" 404 2248
INFO 2020-06-10 09:49:40,442 basehttp 154 "GET /register/ HTTP/1.1" 200 5196
WARNING 2020-06-10 09:49:40,517 log 228 Not Found: /register/image_code_url
WARNING 2020-06-10 09:49:40,519 basehttp 154 "GET /register/image_code_url HTTP/1.1" 404 2248
INFO 2020-06-10 13:10:48,726 autoreload 203 /home/ubuntu/PycharmProjects/Blog/users/views.py changed, reloading.
INFO 2020-06-10 13:10:49,081 autoreload 578 Watching for file changes with StatReloader
INFO 2020-06-10 13:27:28,662 autoreload 203 /home/ubuntu/PycharmProjects/Blog/users/models.py changed, reloading.
INFO 2020-06-10 13:27:29,141 autoreload 578 Watching for file changes with StatReloader
WARNING 2020-06-10 13:27:44,881 log 228 Not Found: /
WARNING 2020-06-10 13:27:44,882 basehttp 154 "GET / HTTP/1.1" 404 2161
WARNING 2020-06-10 13:27:44,957 log 228 Not Found: /favicon.ico
WARNING 2020-06-10 13:27:44,957 basehttp 154 "GET /favicon.ico HTTP/1.1" 404 2212
WARNING 2020-06-10 13:28:03,611 log 228 Not Found: /regiater
WARNING 2020-06-10 13:28:03,612 basehttp 154 "GET /regiater HTTP/1.1" 404 2203
INFO 2020-06-10 13:28:17,227 basehttp 154 "GET /register HTTP/1.1" 301 0
INFO 2020-06-10 13:28:17,252 basehttp 154 "GET /register/ HTTP/1.1" 200 5196
WARNING 2020-06-10 13:28:17,280 log 228 Not Found: /register/image_code_url
WARNING 2020-06-10 13:28:17,280 basehttp 154 "GET /register/image_code_url HTTP/1.1" 404 2248
WARNING 2020-06-10 13:28:17,404 log 228 Not Found: /register/image_code_url
WARNING 2020-06-10 13:28:17,404 basehttp 154 "GET /register/image_code_url HTTP/1.1" 404 2248
INFO 2020-06-10 13:30:03,219 autoreload 578 Watching for file changes with StatReloader
INFO 2020-06-10 13:30:07,516 basehttp 154 "GET /register/ HTTP/1.1" 200 5196
WARNING 2020-06-10 13:30:07,548 log 228 Not Found: /register/image_code_url
WARNING 2020-06-10 13:30:07,549 basehttp 154 "GET /register/image_code_url HTTP/1.1" 404 2248
INFO 2020-06-10 13:33:13,529 autoreload 578 Watching for file changes with StatReloader
WARNING 2020-06-10 13:33:18,940 log 228 Not Found: /
WARNING 2020-06-10 13:33:18,944 basehttp 154 "GET / HTTP/1.1" 404 2161
WARNING 2020-06-10 13:33:19,035 log 228 Not Found: /favicon.ico
WARNING 2020-06-10 13:33:19,035 basehttp 154 "GET /favicon.ico HTTP/1.1" 404 2212
INFO 2020-06-10 13:33:31,398 basehttp 154 "GET /register/ HTTP/1.1" 200 5197
INFO 2020-06-10 13:33:31,559 basehttp 154 "GET /imagecode/?uuid=d3bcad8b-220b-45df-86c6-fc453e7c7f53 HTTP/1.1" 200 2833
INFO 2020-06-10 13:33:34,476 basehttp 154 "GET /imagecode/?uuid=f711c742-5a5b-4366-b6fe-8f1f9f306bdf HTTP/1.1" 200 2797
INFO 2020-06-10 13:33:35,288 basehttp 154 "GET /imagecode/?uuid=94866e45-4f41-4954-90b0-7bf015f0a512 HTTP/1.1" 200 3601
INFO 2020-06-10 13:33:35,841 basehttp 154 "GET /imagecode/?uuid=afa84849-4788-4241-8acc-7d253cbb5420 HTTP/1.1" 200 3394
INFO 2020-06-10 13:33:36,263 basehttp 154 "GET /imagecode/?uuid=89c3b99d-9408-4f4a-aa66-4f38bb07fca4 HTTP/1.1" 200 3201
INFO 2020-06-10 13:33:36,674 basehttp 154 "GET /imagecode/?uuid=09b356e6-ba5c-405e-87e1-ab7aca4da281 HTTP/1.1" 200 3252
INFO 2020-06-10 13:33:37,027 basehttp 154 "GET /imagecode/?uuid=d73e8c70-a916-4118-8fe6-3af98926fbe0 HTTP/1.1" 200 3328
INFO 2020-06-10 13:33:37,258 basehttp 154 "GET /imagecode/?uuid=a1775402-d186-48d4-a8c6-3dddcf92ddd2 HTTP/1.1" 200 3187
INFO 2020-06-10 13:33:37,447 basehttp 154 "GET /imagecode/?uuid=bd44d6d8-96aa-4897-81ef-1cb8d95ca105 HTTP/1.1" 200 3276
INFO 2020-06-10 13:33:37,621 basehttp 154 "GET /imagecode/?uuid=2fbf5ec9-c091-49a4-b236-91b8df4e3771 HTTP/1.1" 200 3255
INFO 2020-06-10 13:33:37,813 basehttp 154 "GET /imagecode/?uuid=fa851dcd-82f8-483d-a0dc-fe0840629e82 HTTP/1.1" 200 3289
INFO 2020-06-10 13:33:37,979 basehttp 154 "GET /imagecode/?uuid=2606bd9f-257f-4cad-ae28-05f7799b0909 HTTP/1.1" 200 3097
INFO 2020-06-10 13:33:38,130 basehttp 154 "GET /imagecode/?uuid=82ed46c8-d002-4710-858d-33fdf11d59e1 HTTP/1.1" 200 3057
INFO 2020-06-10 13:33:38,346 basehttp 154 "GET /imagecode/?uuid=ef0462db-3ae1-4f91-8b8f-0edf1103f2a3 HTTP/1.1" 200 3124
INFO 2020-06-10 13:33:38,539 basehttp 154 "GET /imagecode/?uuid=b41bd13a-8321-4ddf-8528-47984ea14b44 HTTP/1.1" 200 2788
INFO 2020-06-10 13:33:38,724 basehttp 154 "GET /imagecode/?uuid=13f2dd80-e2c6-4dd1-b203-32b9c0a962e2 HTTP/1.1" 200 3015
INFO 2020-06-10 13:33:38,902 basehttp 154 "GET /imagecode/?uuid=a2ff2c55-f435-46db-bc2d-645542ec8b15 HTTP/1.1" 200 3138
INFO 2020-06-10 13:33:39,086 basehttp 154 "GET /imagecode/?uuid=7bdba01b-e267-4981-a42b-92c70a055ad1 HTTP/1.1" 200 2846
INFO 2020-06-10 13:33:39,228 basehttp 154 "GET /imagecode/?uuid=02c6dfef-40c8-4e32-b6c3-6a8fe8b0810c HTTP/1.1" 200 2975
INFO 2020-06-10 13:33:39,437 basehttp 154 "GET /imagecode/?uuid=3dbe3bd8-1ff9-4e61-853a-bcbdbe3d6fb6 HTTP/1.1" 200 3215
INFO 2020-06-11 09:21:32,643 autoreload 578 Watching for file changes with StatReloader
WARNING 2020-06-11 09:24:10,782 log 228 Not Found: /
WARNING 2020-06-11 09:24:10,782 basehttp 154 "GET / HTTP/1.1" 404 2161
WARNING 2020-06-11 09:24:10,885 log 228 Not Found: /favicon.ico
WARNING 2020-06-11 09:24:10,885 basehttp 154 "GET /favicon.ico HTTP/1.1" 404 2212
INFO 2020-06-11 09:24:11,225 autoreload 203 /home/ubuntu/PycharmProjects/Blog/users/views.py changed, reloading.
INFO 2020-06-11 09:24:11,785 autoreload 578 Watching for file changes with StatReloader
INFO 2020-06-11 09:24:16,735 basehttp 154 "GET /register/ HTTP/1.1" 200 5339
INFO 2020-06-11 09:24:17,237 basehttp 154 "GET /imagecode/?uuid=06b4b255-0e9f-4177-b74a-aaa655cf1cad HTTP/1.1" 200 3303
INFO 2020-06-11 09:54:03,562 autoreload 578 Watching for file changes with StatReloader
WARNING 2020-06-11 09:54:07,420 log 228 Bad Request: /
WARNING 2020-06-11 09:54:07,420 basehttp 154 "GET / HTTP/1.1" 400 13
WARNING 2020-06-11 09:54:07,458 log 228 Not Found: /favicon.ico
WARNING 2020-06-11 09:54:07,459 basehttp 154 "GET /favicon.ico HTTP/1.1" 404 2373
WARNING 2020-06-11 09:54:49,255 log 228 Bad Request: /
WARNING 2020-06-11 09:54:49,256 basehttp 154 "GET / HTTP/1.1" 400 13
WARNING 2020-06-11 09:55:11,232 log 228 Bad Request: /
WARNING 2020-06-11 09:55:11,232 basehttp 154 "GET / HTTP/1.1" 400 13
INFO 2020-06-11 09:59:05,942 autoreload 578 Watching for file changes with StatReloader
INFO 2020-06-11 09:59:09,509 basehttp 154 "GET / HTTP/1.1" 200 11962
INFO 2020-06-11 12:01:11,845 autoreload 578 Watching for file changes with StatReloader
INFO 2020-06-11 12:01:16,422 basehttp 154 "GET / HTTP/1.1" 200 11962
WARNING 2020-06-11 12:01:16,608 log 228 Not Found: /favicon.ico
WARNING 2020-06-11 12:01:16,608 basehttp 154 "GET /favicon.ico HTTP/1.1" 404 2373
INFO 2020-06-11 12:02:14,775 basehttp 154 "GET /register/ HTTP/1.1" 200 5329
INFO 2020-06-11 12:02:14,839 basehttp 154 "GET /imagecode/?uuid=4eb1f376-cc78-4384-beea-f59a7dc503e6 HTTP/1.1" 200 3084
INFO 2020-06-11 12:03:46,259 basehttp 154 "GET /imagecode/?uuid=6698c4ef-46c4-4aad-85a5-ebeda5559d4e HTTP/1.1" 200 3364
WARNING 2020-06-11 12:03:56,692 log 228 Not Found: /smscode/
WARNING 2020-06-11 12:03:56,694 basehttp 154 "GET /smscode/?mobile=17625061709&image_code=5pnr&uuid=6698c4ef-46c4-4aad-85a5-ebeda5559d4e HTTP/1.1" 404 2449
WARNING 2020-06-11 12:03:59,947 log 228 Not Found: /smscode/
WARNING 2020-06-11 12:03:59,948 basehttp 154 "GET /smscode/?mobile=17625061709&image_code=5pnr&uuid=6698c4ef-46c4-4aad-85a5-ebeda5559d4e HTTP/1.1" 404 2449
INFO 2020-06-11 12:23:28,492 autoreload 578 Watching for file changes with StatReloader
INFO 2020-06-11 12:23:30,373 basehttp 154 "GET / HTTP/1.1" 200 11962
WARNING 2020-06-11 12:23:36,718 log 228 Not Found: /smscode/
WARNING 2020-06-11 12:23:36,719 basehttp 154 "GET /smscode/?mobile=17625061709&image_code=5pnr&uuid=6698c4ef-46c4-4aad-85a5-ebeda5559d4e HTTP/1.1" 404 2449
WARNING 2020-06-11 12:23:38,051 log 228 Not Found: /smscode/
WARNING 2020-06-11 12:23:38,052 basehttp 154 "GET /smscode/?mobile=17625061709&image_code=5pnr&uuid=6698c4ef-46c4-4aad-85a5-ebeda5559d4e HTTP/1.1" 404 2449
WARNING 2020-06-11 12:23:38,565 log 228 Not Found: /smscode/
WARNING 2020-06-11 12:23:38,567 basehttp 154 "GET /smscode/?mobile=17625061709&image_code=5pnr&uuid=6698c4ef-46c4-4aad-85a5-ebeda5559d4e HTTP/1.1" 404 2449
WARNING 2020-06-11 12:23:39,098 log 228 Not Found: /smscode/
WARNING 2020-06-11 12:23:39,100 basehttp 154 "GET /smscode/?mobile=17625061709&image_code=5pnr&uuid=6698c4ef-46c4-4aad-85a5-ebeda5559d4e HTTP/1.1" 404 2449
INFO 2020-06-11 12:31:17,888 autoreload 578 Watching for file changes with StatReloader
INFO 2020-06-11 12:31:20,257 basehttp 154 "GET / HTTP/1.1" 200 11962
INFO 2020-06-11 12:31:29,555 basehttp 154 "GET /register/ HTTP/1.1" 200 5329
INFO 2020-06-11 12:31:31,107 basehttp 154 "GET /imagecode/?uuid=7ad0f5f1-74e3-4bdb-bfd7-8a188323094b HTTP/1.1" 200 2899
INFO 2020-06-11 12:32:42,265 views 108 806935
INFO 2020-06-11 12:32:42,268 basehttp 154 "GET /smscode/?mobile=17625061709&image_code=il8q&uuid=7ad0f5f1-74e3-4bdb-bfd7-8a188323094b HTTP/1.1" 200 51
WARNING 2020-06-11 12:32:57,705 log 228 Bad Request: /register/
WARNING 2020-06-11 12:32:57,708 basehttp 154 "POST /register/ HTTP/1.1" 400 24
INFO 2020-06-11 12:33:01,950 basehttp 154 "GET /imagecode/?uuid=d09b1d96-fd24-4e2d-a8dd-33044f256bf5 HTTP/1.1" 200 3040
WARNING 2020-06-11 12:33:33,510 log 228 Bad Request: /register/
WARNING 2020-06-11 12:33:33,512 basehttp 154 "POST /register/ HTTP/1.1" 400 24
INFO 2020-06-11 12:33:36,348 basehttp 154 "GET /imagecode/?uuid=ad6591cb-c5f2-4201-adb6-25c4fcf3d109 HTTP/1.1" 200 3534
INFO 2020-06-11 12:35:27,141 autoreload 578 Watching for file changes with StatReloader
INFO 2020-06-11 12:35:30,903 basehttp 154 "GET /register/ HTTP/1.1" 200 5329
INFO 2020-06-11 12:35:30,985 basehttp 154 "GET /imagecode/?uuid=32bae432-6029-4786-aac6-f0e4c7468abe HTTP/1.1" 200 3333
WARNING 2020-06-11 12:35:57,391 log 228 Bad Request: /register/
WARNING 2020-06-11 12:35:57,395 basehttp 154 "POST /register/ HTTP/1.1" 400 15
INFO 2020-06-11 12:35:59,676 basehttp 154 "GET /imagecode/?uuid=8bf06778-de08-4b1d-8a6c-28ff96d3b4f5 HTTP/1.1" 200 3619
INFO 2020-06-11 12:36:20,003 views 108 010194
INFO 2020-06-11 12:36:20,005 basehttp 154 "GET /smscode/?mobile=17625061709&image_code=hb7w&uuid=8bf06778-de08-4b1d-8a6c-28ff96d3b4f5 HTTP/1.1" 200 51
WARNING 2020-06-11 12:36:32,256 log 228 Bad Request: /register/
WARNING 2020-06-11 12:36:32,256 basehttp 154 "POST /register/ HTTP/1.1" 400 15
INFO 2020-06-11 12:38:55,165 autoreload 203 /home/ubuntu/PycharmProjects/Blog/users/views.py changed, reloading.
INFO 2020-06-11 12:38:55,592 autoreload 578 Watching for file changes with StatReloader
WARNING 2020-06-11 12:38:57,864 log 228 Bad Request: /register/
WARNING 2020-06-11 12:38:57,865 basehttp 154 "POST /register/ HTTP/1.1" 400 15
INFO 2020-06-11 12:39:00,242 basehttp 154 "GET /imagecode/?uuid=de9781bd-d4b7-4851-963d-6110d7b72a56 HTTP/1.1" 200 3147
INFO 2020-06-11 12:39:04,111 basehttp 154 "GET /register/ HTTP/1.1" 200 5329
INFO 2020-06-11 12:39:04,175 basehttp 154 "GET /imagecode/?uuid=5f451515-7f54-44d2-abf9-6b78bce8c192 HTTP/1.1" 200 3270
INFO 2020-06-11 12:40:11,905 views 108 899894
INFO 2020-06-11 12:40:11,909 basehttp 154 "GET /smscode/?mobile=17625061709&image_code=bobu&uuid=5f451515-7f54-44d2-abf9-6b78bce8c192 HTTP/1.1" 200 51
INFO 2020-06-11 12:40:24,278 basehttp 154 "POST /register/ HTTP/1.1" 302 0
INFO 2020-06-11 12:40:24,293 basehttp 154 "GET / HTTP/1.1" 200 11962
INFO 2020-06-11 12:57:50,297 autoreload 203 /home/ubuntu/PycharmProjects/Blog/users/views.py changed, reloading.
INFO 2020-06-11 12:57:50,689 autoreload 578 Watching for file changes with StatReloader
INFO 2020-06-12 13:59:05,111 autoreload 578 Watching for file changes with StatReloader
INFO 2020-06-12 13:59:24,430 basehttp 154 "GET / HTTP/1.1" 200 11882
WARNING 2020-06-12 13:59:25,417 log 228 Not Found: /favicon.ico
WARNING 2020-06-12 13:59:25,418 basehttp 154 "GET /favicon.ico HTTP/1.1" 404 2711
INFO 2020-06-12 13:59:40,969 basehttp 154 "GET /login/ HTTP/1.1" 200 3067
WARNING 2020-06-12 13:59:45,458 log 228 Forbidden (CSRF token missing or incorrect.): /login/
WARNING 2020-06-12 13:59:45,459 basehttp 154 "POST /login/ HTTP/1.1" 403 2513
INFO 2020-06-12 14:01:29,807 autoreload 578 Watching for file changes with StatReloader
WARNING 2020-06-12 14:01:41,124 log 228 Forbidden (CSRF token missing or incorrect.): /login/
WARNING 2020-06-12 14:01:41,125 basehttp 154 "POST /login/ HTTP/1.1" 403 2513
INFO 2020-06-12 14:11:23,430 autoreload 578 Watching for file changes with StatReloader
ERROR 2020-06-12 14:11:32,447 log 228 Internal Server Error: /login/
Traceback (most recent call last):
  File "/home/ubuntu/.virtualenvs/Blog/lib/python3.6/site-packages/django/core/handlers/exception.py", line 34, in inner
    response = get_response(request)
  File "/home/ubuntu/.virtualenvs/Blog/lib/python3.6/site-packages/django/core/handlers/base.py", line 115, in _get_response
    response = self.process_exception_by_middleware(e, request)
  File "/home/ubuntu/.virtualenvs/Blog/lib/python3.6/site-packages/django/core/handlers/base.py", line 113, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/home/ubuntu/.virtualenvs/Blog/lib/python3.6/site-packages/django/views/generic/base.py", line 71, in view
    return self.dispatch(request, *args, **kwargs)
  File "/home/ubuntu/.virtualenvs/Blog/lib/python3.6/site-packages/django/views/generic/base.py", line 97, in dispatch
    return handler(request, *args, **kwargs)
  File "/home/ubuntu/PycharmProjects/Blog/users/views.py", line 119, in get
    return render(request,'login.html')
  File "/home/ubuntu/.virtualenvs/Blog/lib/python3.6/site-packages/django/shortcuts.py", line 36, in render
    content = loader.render_to_string(template_name, context, request, using=using)
  File "/home/ubuntu/.virtualenvs/Blog/lib/python3.6/site-packages/django/template/loader.py", line 62, in render_to_string
    return template.render(context, request)
  File "/home/ubuntu/.virtualenvs/Blog/lib/python3.6/site-packages/django/template/backends/django.py", line 61, in render
    return self.template.render(context)
  File "/home/ubuntu/.virtualenvs/Blog/lib/python3.6/site-packages/django/template/base.py", line 171, in render
    return self._render(context)
  File "/home/ubuntu/.virtualenvs/Blog/lib/python3.6/site-packages/django/template/base.py", line 163, in _render
    return self.nodelist.render(context)
  File "/home/ubuntu/.virtualenvs/Blog/lib/python3.6/site-packages/django/template/base.py", line 937, in render
    bit = node.render_annotated(context)
  File "/home/ubuntu/.virtualenvs/Blog/lib/python3.6/site-packages/django/template/base.py", line 904, in render_annotated
    return self.render(context)
  File "/home/ubuntu/.virtualenvs/Blog/lib/python3.6/site-packages/django/template/defaulttags.py", line 443, in render
    url = reverse(view_name, args=args, kwargs=kwargs, current_app=current_app)
  File "/home/ubuntu/.virtualenvs/Blog/lib/python3.6/site-packages/django/urls/base.py", line 90, in reverse
    return iri_to_uri(resolver._reverse_with_prefix(view, prefix, *args, **kwargs))
  File "/home/ubuntu/.virtualenvs/Blog/lib/python3.6/site-packages/django/urls/resolvers.py", line 660, in _reverse_with_prefix
    raise NoReverseMatch(msg)
django.urls.exceptions.NoReverseMatch: Reverse for 'forgetpassword' not found. 'forgetpassword' is not a valid view function or pattern name.
ERROR 2020-06-12 14:11:32,449 basehttp 154 "GET /login/ HTTP/1.1" 500 136828
ERROR 2020-06-12 14:11:37,031 log 228 Internal Server Error: /login/
Traceback (most recent call last):
  File "/home/ubuntu/.virtualenvs/Blog/lib/python3.6/site-packages/django/core/handlers/exception.py", line 34, in inner
    response = get_response(request)
  File "/home/ubuntu/.virtualenvs/Blog/lib/python3.6/site-packages/django/core/handlers/base.py", line 115, in _get_response
    response = self.process_exception_by_middleware(e, request)
  File "/home/ubuntu/.virtualenvs/Blog/lib/python3.6/site-packages/django/core/handlers/base.py", line 113, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/home/ubuntu/.virtualenvs/Blog/lib/python3.6/site-packages/django/views/generic/base.py", line 71, in view
    return self.dispatch(request, *args, **kwargs)
  File "/home/ubuntu/.virtualenvs/Blog/lib/python3.6/site-packages/django/views/generic/base.py", line 97, in dispatch
    return handler(request, *args, **kwargs)
  File "/home/ubuntu/PycharmProjects/Blog/users/views.py", line 119, in get
    return render(request,'login.html')
  File "/home/ubuntu/.virtualenvs/Blog/lib/python3.6/site-packages/django/shortcuts.py", line 36, in render
    content = loader.render_to_string(template_name, context, request, using=using)
  File "/home/ubuntu/.virtualenvs/Blog/lib/python3.6/site-packages/django/template/loader.py", line 62, in render_to_string
    return template.render(context, request)
  File "/home/ubuntu/.virtualenvs/Blog/lib/python3.6/site-packages/django/template/backends/django.py", line 61, in render
    return self.template.render(context)
  File "/home/ubuntu/.virtualenvs/Blog/lib/python3.6/site-packages/django/template/base.py", line 171, in render
    return self._render(context)
  File "/home/ubuntu/.virtualenvs/Blog/lib/python3.6/site-packages/django/template/base.py", line 163, in _render
    return self.nodelist.render(context)
  File "/home/ubuntu/.virtualenvs/Blog/lib/python3.6/site-packages/django/template/base.py", line 937, in render
    bit = node.render_annotated(context)
  File "/home/ubuntu/.virtualenvs/Blog/lib/python3.6/site-packages/django/template/base.py", line 904, in render_annotated
    return self.render(context)
  File "/home/ubuntu/.virtualenvs/Blog/lib/python3.6/site-packages/django/template/defaulttags.py", line 443, in render
    url = reverse(view_name, args=args, kwargs=kwargs, current_app=current_app)
  File "/home/ubuntu/.virtualenvs/Blog/lib/python3.6/site-packages/django/urls/base.py", line 90, in reverse
    return iri_to_uri(resolver._reverse_with_prefix(view, prefix, *args, **kwargs))
  File "/home/ubuntu/.virtualenvs/Blog/lib/python3.6/site-packages/django/urls/resolvers.py", line 660, in _reverse_with_prefix
    raise NoReverseMatch(msg)
django.urls.exceptions.NoReverseMatch: Reverse for 'forgetpassword' not found. 'forgetpassword' is not a valid view function or pattern name.
ERROR 2020-06-12 14:11:37,031 basehttp 154 "GET /login/ HTTP/1.1" 500 136963
ERROR 2020-06-12 14:12:41,923 log 228 Internal Server Error: /login/
Traceback (most recent call last):
